"http://dbpedia.org/resource/Bahad%C4%B1r_Karasu","Bahadir Karasu"
"http://dbpedia.org/resource/Ahmet_Nuri_%C3%96ztekin","Mehmet Nuri Öztekin"
"http://dbpedia.org/resource/Ahmet_Nuri_%C3%96ztekin","1315-P. 26"
"http://dbpedia.org/resource/Ahmet_Nuri_%C3%96ztekin","Ahmet Nuri Oztekin"
"http://dbpedia.org/resource/Bekir_Sami_G%C3%BCnsav","Bekir Sami Günsav"
"http://dbpedia.org/resource/Bekir_Sami_G%C3%BCnsav","Bekir Sami Gunsav"
"http://dbpedia.org/resource/Bekir_Sami_G%C3%BCnsav","1315-P. 16"
"http://dbpedia.org/resource/%C5%9Eevket_Altu%C4%9F","Şevket Altuğ"
"http://dbpedia.org/resource/Alp_K%C4%B1r%C5%9Fan","Alp Kirsan"
"http://dbpedia.org/resource/Alp_K%C4%B1r%C5%9Fan","Alp Kırşan"
"http://dbpedia.org/resource/Emre_Altu%C4%9F","Emre Altug"
"http://dbpedia.org/resource/Arshag_Chobanian","Arshag Hovhannes Chobanian"
"http://dbpedia.org/resource/Arshag_Chobanian","Arshag Chobanian"
"http://dbpedia.org/resource/Arshag_Chobanian","Արշակ Չոպանեան"
"http://dbpedia.org/resource/Ali_V%C3%A2sib","Ali Vâsib"
"http://dbpedia.org/resource/Ali_V%C3%A2sib","Ali Vasib"
"http://dbpedia.org/resource/Abd%C3%BClmecid_II","Abdulmecid Ii"
"http://dbpedia.org/resource/Abd%C3%BClmecid_II","Abdülmecid II"
"http://dbpedia.org/resource/Halit_Kars%C4%B1alan","1319-P. 257"
"http://dbpedia.org/resource/Halit_Kars%C4%B1alan","Halit Karsıalan"
"http://dbpedia.org/resource/Halit_Kars%C4%B1alan","Halit Karsialan"
"http://dbpedia.org/resource/M%C4%B1g%C4%B1rdi%C3%A7_Civanyan","Migirdic Civanyan"
"http://dbpedia.org/resource/M%C4%B1g%C4%B1rdi%C3%A7_Civanyan","Մկրտիչ Ճիվանեան"
"http://dbpedia.org/resource/M%C4%B1g%C4%B1rdi%C3%A7_Civanyan","Mıgırdiç Civanyan"
"http://dbpedia.org/resource/Hranush_Arshagyan","Hranush Arshagyan"
"http://dbpedia.org/resource/%C4%B0pek_%C5%9Eeno%C4%9Flu","Ipek Senoglu"
"http://dbpedia.org/resource/Emin_Boztepe","Emin Boztepe"
"http://dbpedia.org/resource/Kayacan_Erdo%C4%9Fan","Kayacan Erdogan"
"http://dbpedia.org/resource/Kayacan_Erdo%C4%9Fan","Kayacan Erdoğan"
"http://dbpedia.org/resource/Mahmut_Boz","Mahmut Boz"
"http://dbpedia.org/resource/Mahmut_Boz","Boz Mahmut"
"http://dbpedia.org/resource/Onur_Bayramo%C4%9Flu","Onur Bayramoğlu"
"http://dbpedia.org/resource/Onur_Bayramo%C4%9Flu","Onur Bayramoglu"
"http://dbpedia.org/resource/Rasim_Kara","Rasim Kara"
"http://dbpedia.org/resource/Zeki_Sezer","Mehmet Zeki Sezer"
"http://dbpedia.org/resource/Zeki_Sezer","Zeki Sezer"
"http://dbpedia.org/resource/Fadime_Suna","Fadime Suna"
"http://dbpedia.org/resource/Faruk_Bayar","Faruk"
"http://dbpedia.org/resource/Faruk_Bayar","Faruk Bayar"
"http://dbpedia.org/resource/%C3%96mer_%C3%87atk%C4%B1%C3%A7","Omer Catkic"
"http://dbpedia.org/resource/%C3%96mer_%C3%87atk%C4%B1%C3%A7","Ömer Çatkıç"
"http://dbpedia.org/resource/Mustafa_Sevgi","Mustafa Sevgi"
"http://dbpedia.org/resource/Sinan_%C3%96ren","Sinan Oren"
"http://dbpedia.org/resource/Sinan_%C3%96ren","Sinan Ören"
"http://dbpedia.org/resource/Ceyhun_Y%C4%B1ld%C4%B1zo%C4%9Flu","Ceyhun Yildizoglu"
"http://dbpedia.org/resource/Ceyhun_Y%C4%B1ld%C4%B1zo%C4%9Flu","Ceyhun Yıldızoğlu"
"http://dbpedia.org/resource/Sertan_Saltan","Sertan Saltan"
"http://dbpedia.org/resource/Melis_Birkan","Melis Birkan"
"http://dbpedia.org/resource/Melis_Birkan","Melis birkan"
"http://dbpedia.org/resource/Serhat_Tutumluer","Serhat Tutumluer"
"http://dbpedia.org/resource/Neslihan_Kavas","Neslihan Kavas"
"http://dbpedia.org/resource/Gamze_Bulut","Gamze Bulut"
"http://dbpedia.org/resource/Fethi_Heper","Fethi Heper"
"http://dbpedia.org/resource/Serhat_G%C3%BCller","Serhat Güller"
"http://dbpedia.org/resource/Serhat_G%C3%BCller","Serhat Guller"
